1664344,Up Lorane> McBeth to Crest,43.996218,-123.152347,44.015239,44.015239,1.000000,3301.300000,4434321633,19818831
1647474,Crest - Chambers to Top,44.014887,-123.117528,44.015860,44.015860,6.200000,829.442000,4434321633,19818831
4070642,Gap the speed bumps,44.016637,-123.107797,44.021054,44.021054,-6.500000,1460.300000,4434321633,19818831
12619762,Amazon Ditch Dash NB,44.023186,-123.082238,44.038564,44.038564,-0.200000,1895.700000,4434321633,19818831
16145388,Amazon Creek Spin North,44.026547,-123.082827,44.033038,44.033038,-0.200000,879.100000,4434321633,19818831
1279856,South track,44.034218,-123.087014,44.034256,44.034256,0.000000,421.657000,4422184474,19818831
721319,Oak St Climb,44.033539,-123.075119,44.033498,44.033498,12.300000,967.810000,4213808007,19818831
4413214,24th: Hilyard to Amazon Pkwy,44.033471,-123.082172,44.033477,44.033477,-0.200000,499.300000,4213808007,19818831
12413457,High Street going North,44.040156,-123.088274,44.053381,44.053381,0.100000,1467.000000,4409994628,19818831
5510002,NW Willamette River trail,44.067973,-123.115226,44.090676,44.090676,-0.100000,2809.700000,4409994628,19818831
5701289,tabata 2,44.069062,-123.115696,44.071332,44.071332,-0.500000,261.100000,4409994628,19818831
17965736,run from the cops - copping street,44.087568,-123.120858,44.091938,44.091938,-0.100000,525.400000,4409994628,19818831
744410,Delta Sprint - Green Acres to Ayres,44.094578,-123.097851,44.102369,44.102369,-0.200000,1055.760000,4273774463,19818831
10657889,delta dash,44.094873,-123.097602,44.099147,44.099147,-0.300000,616.200000,4273774463,19818831
744412,Ayres - Delta to Gilham,44.102706,-123.090605,44.101696,44.101696,0.300000,755.180000,4273774463,19818831
8057559,Dale to County Farm turn,44.101523,-123.067765,44.105327,44.105327,-0.200000,429.200000,4273774463,19818831
16178905,County Farm to Mckenzie View,44.105336,-123.067595,44.113592,44.113592,0.200000,2136.900000,4273774463,19818831
645512,McKenzie View (I-5 to Hill Rd.),44.113486,-123.046839,44.096360,44.096360,0.200000,9818.410000,4409994628,19818831
835262,McKenzie View First Climb,44.112542,-123.045336,44.107817,44.107817,1.300000,1246.680000,4409994628,19818831
1758435,mailbox jump,44.082719,-122.997689,44.082890,44.082890,1.100000,562.188000,4409994628,19818831
833644,mckenzie view bring it home,44.084509,-122.980729,44.096411,44.096411,-0.600000,2639.130000,4409994628,19818831
21617458,Old Mohawk (Mckenzie to Marcola),44.096296,-122.956288,44.073009,44.073009,0.000000,2806.200000,4409994628,19818831
7701126,HB Dig,44.071297,-122.965966,44.072771,44.072771,4.300000,179.400000,4409994628,19818831
18906385,Hayden Bridge Rd,44.075980,-122.970590,44.076071,44.076071,-0.200000,1885.500000,4409994628,19818831
4795040,555,44.070674,-123.019258,44.066602,44.066602,0.300000,452.700000,4409994628,19818831
2733752,Brrrap #1,44.049293,-123.032800,44.048314,44.048314,-0.300000,684.680000,4409994628,19818831
7668895,Field Sprint West,44.046455,-123.052233,44.049771,44.049771,0.100000,753.800000,4409994628,19818831
19405831,Alton Baker dog park ,44.050346,-123.062347,44.054719,44.054719,-0.100000,1826.500000,4409994628,19818831
18021322,27th to 18th,44.028473,-123.081635,44.033215,44.033215,0.000000,543.100000,4404741885,19818831
18021325,Hilyard to Amazon on 24th,44.033400,-123.082430,44.033420,44.033420,-0.400000,466.700000,4247375840,19818831
11035330,W Amazon Trail Southbound,44.019842,-123.080818,43.998144,43.998144,0.900000,2542.900000,4394816980,19818831
16390288,36th to Fox Hollow on W. Amazon,44.017281,-123.079578,44.010394,44.010394,0.500000,805.500000,4343758822,19818831
16002298,Fox Hollow to Snell,44.010200,-123.076006,44.003399,44.003399,0.600000,761.400000,4394816980,19818831
16240930,Fox Hollow to Martin St on Rexius Trail,44.010013,-123.076141,43.997216,43.997216,1.300000,1481.300000,4394816980,19818831
2577799,Amazon Trail Sprint,43.998948,-123.076633,44.007675,44.007675,-1.400000,1013.730000,4394816980,19818831
1279835,Amazon mile,44.032183,-123.087979,44.032319,44.032319,0.000000,1588.080000,4390249769,19818831
7615747,Bark Loop East Northward,44.027035,-123.083591,44.032409,44.032409,-0.400000,707.900000,4390249769,19818831
7207741,Bark Loop East,44.032340,-123.087875,44.026972,44.026972,0.100000,723.800000,4381953643,19818831
7220465,Amazon Mile (clockwise),44.032249,-123.087766,44.032149,44.032149,-0.000000,1518.800000,4381953643,19818831
16423334,Paved through Amazon South,44.033251,-123.087913,44.024458,44.024458,0.200000,1154.400000,4208417269,19818831
18021332,Amazon to Hilyard on 24th,44.033440,-123.088350,44.033380,44.033380,0.600000,491.900000,4333648942,19818831
19523823,North Bank - VRC to Owosso,44.068115,-123.111034,44.091366,44.091366,-0.100000,3085.800000,4273774463,19818831
3385292,Delta Ponds Sprint ,44.068513,-123.111748,44.078757,44.078757,-0.100000,1478.690000,4273774463,19818831
804645,To Coburg,44.111432,-123.047592,44.140551,44.140551,-0.200000,3742.600000,4273774463,19818831
7702953,N. Coburg reverse,44.141538,-123.071989,44.192998,44.192998,-0.000000,5784.700000,4273774463,19818831
3578501,Priceboro Rd.,44.250873,-123.076796,44.261409,44.261409,-0.100000,4468.340000,4273774463,19818831
15160502,4th leg,44.189073,-123.103960,44.163165,44.163165,0.200000,2911.700000,4273774463,19818831
901980,Coburg Bottom Loop Counterclockwise,44.149041,-123.097703,44.141126,44.141126,0.100000,4445.820000,4273774463,19818831
3734836,Cob 2 Eug,44.134757,-123.065005,44.106080,44.106080,0.200000,3981.460000,4273774463,19818831
1667217,Farm Rd. Sprint,44.105668,-123.058081,44.105429,44.105429,0.000000,723.741000,4273774463,19818831
6106191,Honeywood Street Climb,44.101144,-123.076672,44.100756,44.100756,19.900000,419.200000,4273774463,19818831
744407,Ayres - Gilham to Delta,44.101732,-123.081002,44.102745,44.102745,-0.200000,815.130000,4273774463,19818831
744405,Delta Sprint - Ayres to Green Acres,44.102405,-123.091141,44.094634,44.094634,-0.300000,1037.200000,4273774463,19818831
6129229,CX log hop,44.093933,-123.108144,44.093122,44.093122,1.300000,252.100000,4273774463,19818831
6129248,Washout wonder,44.092413,-123.112764,44.091224,44.091224,-0.300000,271.700000,4273774463,19818831
1600601,River Dash to Valley River,44.091330,-123.115338,44.067178,44.067178,0.100000,3372.260000,4273774463,19818831
19523814,South Bank - Copping St to W.J. Bridge,44.087620,-123.120912,44.063381,44.063381,0.100000,3786.400000,4273774463,19818831
5404659,CX Field Sprint-South,44.074875,-123.116188,44.068957,44.068957,0.200000,716.200000,4273774463,19818831
9153785,Southbound Stults to Grand,44.074737,-123.116014,44.064284,44.064284,0.100000,1378.300000,4273774463,19818831
5509529,VRC to Skinner,44.066245,-123.112171,44.060074,44.060074,0.100000,1994.400000,4273774463,19818831
7194544,South Path sprint,44.038462,-123.088853,44.033843,44.033843,0.200000,521.600000,4203824718,19818831
1115073,Ye Old Amazon Creel Spin,44.033241,-123.087964,44.026419,44.026419,0.100000,921.780000,4203824718,19818831
842614,No "i" in Lorane.,44.026552,-123.100244,44.018731,44.018731,4.900000,1917.130000,4203824718,19818831
11411100,Lorane to McBeth,44.026326,-123.100179,43.996095,43.996095,0.000000,6376.000000,4203824718,19818831
24030732,Lorane: Friendly -> Whitbeck cutoff,44.023775,-123.104782,44.021880,44.021880,4.400000,611.400000,4203824718,19818831
3622795,West 34th Avenue Climb,44.020903,-123.112628,44.018175,44.018175,23.300000,388.370000,4251151168,19818831
6975902,The Last Push,44.019802,-123.113566,44.018205,44.018205,4.400000,259.400000,4203824718,19818831
5135798,nascar,44.017994,-123.120932,43.989744,43.989744,-1.500000,6043.400000,4203824718,19818831
5409000,Lorane lead-out,43.989616,-123.160964,43.989767,43.989767,-1.400000,1061.700000,4203824718,19818831
13237433,T.O. church T.O. school,43.989731,-123.177421,43.994462,43.994462,4.700000,600.500000,4251151168,19818831
1765271,Bailey Hill Northbound,43.993070,-123.174496,44.007934,44.007934,3.500000,1731.730000,4251151168,19818831
639985,Bailey Hill South,44.001369,-123.170352,44.008549,44.008549,6.200000,850.770000,4251151168,19818831
13237470,baller,44.021252,-123.168772,44.024795,44.024795,3.500000,408.200000,4251151168,19818831
7695191,Sprint for Churchill ,44.030242,-123.164108,44.034806,44.034806,0.800000,938.000000,4251151168,19818831
19165696,Quaker & 15 to Fern Ridge Quaker Bridge ,44.043485,-123.142956,44.046285,44.046285,-0.100000,340.900000,4251151168,19818831
5793127,Oak Patch to City View,44.046022,-123.135012,44.046133,44.046133,0.200000,618.900000,4203824718,19818831
8960746,13th dash,44.045559,-123.123217,44.045557,44.045557,0.200000,843.200000,4203824718,19818831
9744043,hot wheels,44.045495,-123.117527,44.045493,44.045493,0.200000,375.500000,4203824718,19818831
20583178,19th to 30th on the bike path,44.038702,-123.088939,44.024379,44.024379,0.100000,1783.800000,4238082336,19818831
1231201,Fall Creek Access Rd Climb,44.320743,-123.491363,44.321160,44.321160,9.700000,1123.900000,4230948217,19818831
18195161,Whistlepunk super D loop,44.320370,-123.491373,44.320359,44.320359,-0.000000,14468.400000,4230948217,19818831
15518076,Full climb to Gutrobber,44.320173,-123.491457,44.308766,44.308766,6.900000,6140.000000,4230948217,19818831
18045247,Upper Whistlepunk Climb,44.317976,-123.522345,44.304630,44.304630,6.400000,3379.400000,4230948217,19818831
10750561,Whistlepunk+Sexy Tree,44.304340,-123.540453,44.306719,44.306719,-8.800000,2004.200000,4230948217,19818831
9789271,Alsea Whistlepunk Super D,44.304623,-123.540388,44.319145,44.319145,-5.600000,8395.800000,4230948217,19818831
9665735,Sexy Tree,44.306343,-123.526397,44.306504,44.306504,-6.600000,501.600000,4230948217,19818831
9154340,Fullballer 2015,44.307008,-123.522032,44.315902,44.315902,-6.700000,2242.800000,4230948217,19818831
15506915,Upper Highballer,44.307807,-123.519691,44.312256,44.312256,-5.000000,979.900000,4230948217,19818831
9519567,Highballer+Springboard,44.308204,-123.519313,44.318483,44.318483,-5.000000,5848.200000,4230948217,19818831
7455413,Actual Highballer ,44.312702,-123.513179,44.315892,44.315892,-8.700000,1079.100000,4230948217,19818831
6893153,Upper Springboard to Bridge,44.316305,-123.505457,44.314758,44.314758,-4.000000,1336.300000,4230948217,19818831
6834665,Springboard,44.316004,-123.505856,44.316230,44.316230,-3.800000,2520.600000,4230948217,19818831
9680276,lower springboard after bridge,44.314856,-123.501999,44.320312,44.320312,-3.600000,2351.200000,4230948217,19818831
6893141,Lower Springboard,44.314820,-123.501807,44.316762,44.316762,-3.600000,1141.400000,4230948217,19818831
23553629,Last Trail,44.316495,-123.493802,44.319507,44.319507,-7.800000,628.800000,4230948217,19818831
16476131,Wetlands Path to Fir Butte,44.052242,-123.187123,44.070503,44.070503,0.000000,5181.500000,4213808007,19818831
825996,Hemsley's Alley,44.070129,-123.208409,44.070698,44.070698,0.100000,2127.440000,4213808007,19818831
2311411,Sprint up West Royal Ave Hill,44.070279,-123.208461,44.070339,44.070339,2.600000,563.602000,4213808007,19818831
1898817,Fir Butte Rd - N,44.070799,-123.234692,44.104719,44.104719,-0.100000,4115.080000,4213808007,19818831
16983656,Fir Butte to Territorial on Clear Lake,44.106698,-123.239881,44.118094,44.118094,0.000000,7897.000000,4213808007,19818831
20378140,Clear Lake Store to Fern Ditch Dam,44.114053,-123.267174,44.120644,44.120644,-0.500000,2779.300000,4213808007,19818831
12114985,hill to hill, with a lake between,44.116329,-123.279009,44.123651,44.123651,0.300000,2766.500000,4213808007,19818831
15444154,Territorial Cutoff to 36,44.118011,-123.327580,44.148505,44.148505,1.200000,5984.500000,4213808007,19818831
989548,Lawrence Rd Climb,44.118130,-123.344912,44.136766,44.136766,3.500000,2461.320000,4213808007,19818831
989557,Hwy 36 - Poodle Creek,44.149237,-123.371577,44.143475,44.143475,-0.500000,5191.130000,4213808007,19818831
4893977,The fun climb on Poodle,44.119697,-123.464465,44.109764,44.109764,0.100000,1491.300000,4213808007,19818831
4893993,Poodle- bring it home,44.097785,-123.458273,44.069598,44.069598,-0.500000,3386.800000,4213808007,19818831
989568,Vaughn Rd,44.057568,-123.448056,43.992415,43.992415,0.200000,15746.300000,4213808007,19818831
7025157,The Vaughn Train Section,44.020538,-123.419675,43.988962,43.988962,0.200000,7578.300000,4213808007,19818831
24832737,Vaughn Road, Bolton Hill Rd. to Crow,44.016390,-123.392306,43.992658,43.992658,0.100000,6037.300000,4213808007,19818831
986289,Thursday Nighter - Crow Road,43.982722,-123.324850,44.019912,44.019912,-0.100000,8499.940000,4213808007,19818831
989576,Crow Rd - North,43.982831,-123.324639,44.051340,44.051340,-0.100000,13019.200000,4213808007,19818831
19008945,Crow - Territorial to Erickson,43.983483,-123.323004,44.002791,44.002791,-0.300000,5053.800000,4213808007,19818831
1898639,Shuman's Slope,43.988117,-123.308056,43.989608,43.989608,1.500000,1007.780000,4213808007,19818831
24411198,Bonkers Hill - Proper,44.029888,-123.224249,44.037481,44.037481,2.300000,1090.600000,4203824718,19818831
989580,Bonker's Hill,44.032724,-123.218980,44.039002,44.039002,2.100000,735.540000,4203824718,19818831
2360231,Bonkers to W. 11th sprint,44.037472,-123.216785,44.050319,44.050319,-1.900000,1601.280000,4203824718,19818831
20718197,Prairie to Polk,44.064784,-123.208049,44.042170,44.042170,0.100000,10285.400000,4213808007,19818831
17849141,Wetlands Path: Royal to Bailey Hill,44.069982,-123.207388,44.046495,44.046495,0.100000,6370.600000,4203824718,19818831
15255868,Wetlands Path South,44.069961,-123.206911,44.052084,44.052084,0.100000,2970.400000,4203824718,19818831
2324764,Watch out for BPRs,44.062817,-123.193214,44.052179,44.052179,0.200000,1422.330000,4203824718,19818831
24277164,Tracks -> Terry Sprint,44.058327,-123.190666,44.052113,44.052113,0.100000,797.800000,4203824718,19818831
7339310,Beltline to Bailey Hill,44.049809,-123.173072,44.046533,44.046533,0.200000,2207.700000,4203824718,19818831
16138081,Bailey Hill to Chambers,44.046479,-123.147907,44.042348,44.042348,0.100000,2824.400000,4213808007,19818831
5792661,City View to the bridge,44.046553,-123.127298,44.042437,44.042437,0.200000,1142.800000,4213808007,19818831
7561399,Auger All3y(0)U(0),44.041971,-123.109131,44.041954,44.041954,0.000000,274.900000,4213808007,19818831
13317934,Bob's Helipad!,44.043311,-123.099716,44.043332,44.043332,0.300000,90.600000,4213808007,19818831
18571988,24th: Hilyard to Emerald,44.033417,-123.082060,44.033398,44.033398,1.000000,825.700000,4213808007,19818831
3797288,Lorane/Crow - Ups and Downs,44.026558,-123.100095,44.064197,44.064197,-0.100000,26990.200000,4203824718,19818831
2063103,Spencer Creek - 'Backwards',43.989691,-123.179813,43.984683,43.984683,0.300000,5166.350000,4203824718,19818831
3904514,Erickson Sprint,43.996434,-123.255715,44.002257,44.002257,-0.900000,1171.000000,4203824718,19818831
